date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202135,SH,contact_comm,0,indication,83107,26,0,0,0,0.1,0,0.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SH,contact_comm,1,indication,83107,27,0,0.002,0.2,0.1,0,0.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SH,contact_comm,0,indication,83107,27,0,0,0,0.1,0,0.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SH,contact_comm,1,indication,83107,28,0,0.001,0.1,0.1,0,0.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SH,contact_comm,3,indication,83107,31,0,0.003,0.3,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SH,contact_comm,2,indication,83107,33,0,0.002,0.2,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SH,contact_comm,0,indication,83107,33,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202142,SH,contact_comm,1,indication,83107,34,0,0.001,0.1,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202143,SH,contact_comm,1,indication,83107,35,0,0.002,0.2,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202144,SH,contact_comm,0,indication,83107,35,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202145,SH,contact_comm,0,indication,83107,35,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202146,SH,contact_comm,0,indication,83107,35,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202147,SH,contact_comm,0,indication,83107,35,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202148,SH,contact_comm,0,indication,83107,35,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202149,SH,contact_comm,1,indication,83107,36,0,0.003,0.3,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202150,SH,contact_comm,0,indication,83107,36,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202151,SH,contact_comm,0,indication,83107,36,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202152,SH,contact_comm,0,indication,83107,36,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202201,SH,contact_comm,1,indication,83107,37,0,0.004,0.4,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202202,SH,contact_comm,0,indication,83107,37,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202203,SH,contact_comm,0,indication,83107,37,0,0,0,0.1,0,0.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202204,SH,contact_comm,1,indication,83107,38,0,0.007,0.7000000000000001,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202205,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202206,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202207,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202208,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202209,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202210,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202211,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202212,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202213,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202214,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202215,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202216,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202217,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202218,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202219,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202220,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202221,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202222,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202223,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202224,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202225,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202226,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202227,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202228,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202229,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202230,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202231,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202232,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202233,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202234,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202235,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202236,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202237,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202238,SH,contact_comm,0,indication,83107,38,0,0,0,0.1,0,0.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202052,SH,other,0,indication,83107,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202053,SH,other,0,indication,83107,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202101,SH,other,0,indication,83107,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202102,SH,other,0,indication,83107,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202103,SH,other,0,indication,83107,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202104,SH,other,2,indication,83107,2,0,0.015,1.5,0.8999999999999999,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202105,SH,other,5,indication,83107,7,0,0.135,13.5,2.8000000000000003,0.01,0.01,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202106,SH,other,56,indication,83107,63,0.1,0.049,4.9,4.5,0.07,0.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202107,SH,other,59,indication,83107,122,0.1,0.04,4,4.2,0.07,0.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202108,SH,other,23,indication,83107,145,0.2,0.069,6.9,4.5,0.03,0.17,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202109,SH,other,113,indication,83107,258,0.3,0.085,8.5,5.7,0.14,0.31,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202110,SH,other,40,indication,83107,298,0.4,0.067,6.7,5.800000000000001,0.05,0.36,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202111,SH,other,82,indication,83107,380,0.5,0.146,14.6,6.7,0.1,0.46,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202112,SH,other,38,indication,83107,418,0.5,0.059,5.8999999999999995,6.6000000000000005,0.05,0.5,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202113,SH,other,28,indication,83107,446,0.5,0.033,3.3000000000000003,6.2,0.03,0.54,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202114,SH,other,24,indication,83107,470,0.6,0.098,9.8,6.3,0.03,0.57,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202115,SH,other,37,indication,83107,507,0.6,0.211,21.099999999999998,6.7,0.04,0.61,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202116,SH,other,60,indication,83107,567,0.7,0.069,6.9,6.7,0.07,0.68,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202117,SH,other,107,indication,83107,674,0.8,0.068,6.800000000000001,6.7,0.13,0.81,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202118,SH,other,105,indication,83107,779,0.9,0.066,6.6000000000000005,6.7,0.13,0.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202119,SH,other,813,indication,83107,1592,1.9,0.215,21.5,10.299999999999999,0.98,1.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202120,SH,other,1118,indication,83107,2710,3.3,0.369,36.9,14.7,1.35,3.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202121,SH,other,257,indication,83107,2967,3.6,0.101,10.100000000000001,14.099999999999998,0.31,3.57,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202122,SH,other,509,indication,83107,3476,4.2,0.169,16.900000000000002,14.499999999999998,0.61,4.18,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202123,SH,other,351,indication,83107,3827,4.6,0.306,30.599999999999998,15.2,0.42,4.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202124,SH,other,1147,indication,83107,4974,6,0.484,48.4,18.099999999999998,1.38,5.99,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202125,SH,other,2083,indication,83107,7057,8.5,0.796,79.60000000000001,23.400000000000002,2.51,8.49,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202126,SH,other,2038,indication,83107,9095,10.9,0.722,72.2,27.6,2.45,10.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202127,SH,other,3507,indication,83107,12602,15.2,0.737,73.7,33.4,4.22,15.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202128,SH,other,2014,indication,83107,14616,17.6,0.801,80.10000000000001,36.3,2.42,17.59,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202129,SH,other,1633,indication,83107,16249,19.6,0.802,80.2,38.5,1.96,19.55,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202130,SH,other,704,indication,83107,16953,20.4,0.751,75.1,39.300000000000004,0.85,20.4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202131,SH,other,486,indication,83107,17439,21,0.734,73.4,39.800000000000004,0.58,20.98,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202132,SH,other,584,indication,83107,18023,21.7,0.702,70.19999999999999,40.300000000000004,0.7,21.69,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202133,SH,other,458,indication,83107,18481,22.2,0.719,71.89999999999999,40.8,0.55,22.24,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202134,SH,other,391,indication,83107,18872,22.7,0.764,76.4,41.199999999999996,0.47,22.71,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202135,SH,other,356,indication,83107,19228,23.1,0.743,74.3,41.5,0.43,23.14,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SH,other,442,indication,83107,19670,23.7,0.762,76.2,41.9,0.53,23.67,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SH,other,630,indication,83107,20300,24.4,0.764,76.4,42.5,0.76,24.43,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SH,other,628,indication,83107,20928,25.2,0.793,79.3,43.1,0.76,25.18,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SH,other,806,indication,83107,21734,26.2,0.786,78.60000000000001,43.9,0.97,26.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SH,other,796,indication,83107,22530,27.1,0.821,82.1,44.6,0.96,27.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SH,other,1060,indication,83107,23590,28.4,0.786,78.60000000000001,45.5,1.28,28.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202142,SH,other,839,indication,83107,24429,29.4,0.773,77.3,46.1,1.01,29.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202143,SH,other,481,indication,83107,24910,30,0.775,77.5,46.5,0.58,29.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202144,SH,other,298,indication,83107,25208,30.3,0.856,85.6,46.800000000000004,0.36,30.33,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202145,SH,other,270,indication,83107,25478,30.7,0.792,79.2,47,0.32,30.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202146,SH,other,205,indication,83107,25683,30.9,0.854,85.39999999999999,47.099999999999994,0.25,30.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202147,SH,other,190,indication,83107,25873,31.1,0.742,74.2,47.3,0.23,31.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202148,SH,other,177,indication,83107,26050,31.3,0.801,80.10000000000001,47.4,0.21,31.35,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202149,SH,other,261,indication,83107,26311,31.7,0.823,82.3,47.599999999999994,0.31,31.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202150,SH,other,232,indication,83107,26543,31.9,0.838,83.8,47.8,0.28,31.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202151,SH,other,147,indication,83107,26690,32.1,0.778,77.8,47.9,0.18,32.12,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202152,SH,other,139,indication,83107,26829,32.3,0.772,77.2,48,0.17,32.28,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202201,SH,other,217,indication,83107,27046,32.5,0.816,81.6,48.1,0.26,32.54,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202202,SH,other,169,indication,83107,27215,32.7,0.768,76.8,48.199999999999996,0.2,32.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202203,SH,other,163,indication,83107,27378,32.9,0.776,77.60000000000001,48.4,0.2,32.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202204,SH,other,112,indication,83107,27490,33.1,0.783,78.3,48.4,0.13,33.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202205,SH,other,125,indication,83107,27615,33.2,0.806,80.60000000000001,48.5,0.15,33.23,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202206,SH,other,98,indication,83107,27713,33.3,0.797,79.7,48.6,0.12,33.35,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202207,SH,other,164,indication,83107,27877,33.5,0.886,88.6,48.699999999999996,0.2,33.54,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202208,SH,other,66,indication,83107,27943,33.6,0.892,89.2,48.8,0.08,33.62,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202209,SH,other,22,indication,83107,27965,33.6,0.917,91.7,48.8,0.03,33.65,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202210,SH,other,27,indication,83107,27992,33.7,0.871,87.1,48.8,0.03,33.68,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202211,SH,other,23,indication,83107,28015,33.7,0.885,88.5,48.8,0.03,33.71,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202212,SH,other,11,indication,83107,28026,33.7,0.917,91.7,48.8,0.01,33.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202213,SH,other,4,indication,83107,28030,33.7,0.8,80,48.8,0,33.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202214,SH,other,9,indication,83107,28039,33.7,0.9,90,48.8,0.01,33.74,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202215,SH,other,6,indication,83107,28045,33.7,0.857,85.7,48.8,0.01,33.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202216,SH,other,0,indication,83107,28045,33.7,0,0,48.8,0,33.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202217,SH,other,7,indication,83107,28052,33.8,0.778,77.8,48.8,0.01,33.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202218,SH,other,2,indication,83107,28054,33.8,1,100,48.8,0,33.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202219,SH,other,1,indication,83107,28055,33.8,0.333,33.300000000000004,48.8,0,33.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202220,SH,other,2,indication,83107,28057,33.8,0.5,50,48.8,0,33.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202221,SH,other,2,indication,83107,28059,33.8,1,100,48.9,0,33.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202222,SH,other,4,indication,83107,28063,33.8,1,100,48.9,0,33.77,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202223,SH,other,6,indication,83107,28069,33.8,1,100,48.9,0.01,33.77,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202224,SH,other,5,indication,83107,28074,33.8,0.625,62.5,48.9,0.01,33.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202225,SH,other,2,indication,83107,28076,33.8,0.667,66.7,48.9,0,33.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202226,SH,other,4,indication,83107,28080,33.8,1,100,48.9,0,33.79,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202227,SH,other,8,indication,83107,28088,33.8,0.889,88.9,48.9,0.01,33.8,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202228,SH,other,6,indication,83107,28094,33.8,0.857,85.7,48.9,0.01,33.8,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202229,SH,other,0,indication,83107,28094,33.8,0,0,48.9,0,33.8,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202230,SH,other,0,indication,83107,28094,33.8,0,0,48.9,0,33.8,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202231,SH,other,4,indication,83107,28098,33.8,1,100,48.9,0,33.81,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202232,SH,other,3,indication,83107,28101,33.8,0.75,75,48.9,0,33.81,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202233,SH,other,1,indication,83107,28102,33.8,1,100,48.9,0,33.81,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202234,SH,other,5,indication,83107,28107,33.8,0.625,62.5,48.9,0.01,33.82,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202235,SH,other,6,indication,83107,28113,33.8,1,100,48.9,0.01,33.83,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202236,SH,other,4,indication,83107,28117,33.8,0.571,57.099999999999994,48.9,0,33.83,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202237,SH,other,3,indication,83107,28120,33.8,1,100,48.9,0,33.84,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202238,SH,other,2,indication,83107,28122,33.8,1,100,48.9,0,33.84,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202052,SO,age,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202053,SO,age,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202101,SO,age,0,indication,277462,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202102,SO,age,0,indication,277462,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202103,SO,age,50,indication,277462,50,0,0.35,35,34.699999999999996,0.02,0.02,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202104,SO,age,496,indication,277462,546,0.2,0.608,60.8,56.89999999999999,0.18,0.2,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202105,SO,age,1830,indication,277462,2376,0.9,0.584,58.4,58.099999999999994,0.66,0.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202106,SO,age,1305,indication,277462,3681,1.3,0.669,66.9,60.9,0.47,1.33,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202107,SO,age,2878,indication,277462,6559,2.4,0.595,59.5,60.3,1.04,2.36,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202108,SO,age,1913,indication,277462,8472,3.1,0.617,61.7,60.6,0.69,3.05,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202109,SO,age,316,indication,277462,8788,3.2,0.368,36.8,59.199999999999996,0.11,3.17,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202110,SO,age,1301,indication,277462,10089,3.6,0.719,71.89999999999999,60.6,0.47,3.64,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202111,SO,age,509,indication,277462,10598,3.8,0.444,44.4,59.5,0.18,3.82,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202112,SO,age,170,indication,277462,10768,3.9,0.253,25.3,58.3,0.06,3.88,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202113,SO,age,1051,indication,277462,11819,4.3,0.454,45.4,56.89999999999999,0.38,4.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202114,SO,age,744,indication,277462,12563,4.5,0.356,35.6,54.900000000000006,0.27,4.53,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202115,SO,age,1268,indication,277462,13831,5,0.472,47.199999999999996,54.1,0.46,4.98,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202116,SO,age,2726,indication,277462,16557,6,0.387,38.7,50.8,0.98,5.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202117,SO,age,336,indication,277462,16893,6.1,0.177,17.7,49,0.12,6.09,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202118,SO,age,873,indication,277462,17766,6.4,0.277,27.700000000000003,47.199999999999996,0.31,6.4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202119,SO,age,1278,indication,277462,19044,6.9,0.17,17,42.199999999999996,0.46,6.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202120,SO,age,657,indication,277462,19701,7.1,0.108,10.8,38.4,0.24,7.1,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202121,SO,age,1230,indication,277462,20931,7.5,0.157,15.7,35.4,0.44,7.54,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202122,SO,age,1177,indication,277462,22108,8,0.123,12.3,32.2,0.42,7.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202123,SO,age,747,indication,277462,22855,8.2,0.09,9,29.7,0.27,8.24,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202124,SO,age,779,indication,277462,23634,8.5,0.07,7.000000000000001,26.8,0.28,8.52,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202125,SO,age,591,indication,277462,24225,8.7,0.069,6.9,25.1,0.21,8.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202126,SO,age,587,indication,277462,24812,8.9,0.058,5.800000000000001,23.3,0.21,8.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202127,SO,age,599,indication,277462,25411,9.2,0.04,4,20.9,0.22,9.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202128,SO,age,437,indication,277462,25848,9.3,0.042,4.2,19.6,0.16,9.32,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202129,SO,age,318,indication,277462,26166,9.4,0.043,4.3,18.8,0.11,9.43,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202130,SO,age,297,indication,277462,26463,9.5,0.238,23.799999999999997,18.8,0.11,9.54,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202131,SO,age,364,indication,277462,26827,9.7,0.167,16.7,18.8,0.13,9.67,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202132,SO,age,311,indication,277462,27138,9.8,0.114,11.4,18.6,0.11,9.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202133,SO,age,262,indication,277462,27400,9.9,0.098,9.8,18.5,0.09,9.88,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202134,SO,age,266,indication,277462,27666,10,0.259,25.900000000000002,18.5,0.1,9.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202135,SO,age,268,indication,277462,27934,10.1,0.153,15.299999999999999,18.5,0.1,10.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SO,age,237,indication,277462,28171,10.2,0.105,10.5,18.4,0.09,10.15,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SO,age,382,indication,277462,28553,10.3,0.122,12.2,18.2,0.14,10.29,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SO,age,387,indication,277462,28940,10.4,0.13,13,18.2,0.14,10.43,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SO,age,423,indication,277462,29363,10.6,0.131,13.100000000000001,18.099999999999998,0.15,10.58,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SO,age,550,indication,277462,29913,10.8,0.102,10.2,17.8,0.2,10.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SO,age,454,indication,277462,30367,10.9,0.093,9.3,17.599999999999998,0.16,10.94,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
