date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202230,SO,med_prof,1,indication,277462,33746,NA,0.002,0.2,6.800000000000001,0,12.16,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202231,SO,med_prof,9,indication,277462,33755,NA,0.013,1.3,6.800000000000001,0,12.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202232,SO,med_prof,14,indication,277462,33769,NA,0.013,1.3,6.800000000000001,0.01,12.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202233,SO,med_prof,15,indication,277462,33784,NA,0.015,1.5,6.800000000000001,0.01,12.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202234,SO,med_prof,18,indication,277462,33802,NA,0.023,2.3,6.800000000000001,0.01,12.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202235,SO,med_prof,9,indication,277462,33811,NA,0.032,3.2,6.800000000000001,0,12.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202236,SO,med_prof,17,indication,277462,33828,NA,0.041,4.1000000000000005,6.800000000000001,0.01,12.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202237,SO,med_prof,11,indication,277462,33839,NA,0.033,3.3000000000000003,6.800000000000001,0,12.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202238,SO,med_prof,10,indication,277462,33849,NA,0.026,2.6,6.800000000000001,0,12.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202052,SO,contact_vuln,0,indication,277462,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202053,SO,contact_vuln,10,indication,277462,10,NA,0.077,7.7,7.7,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202101,SO,contact_vuln,227,indication,277462,237,NA,0.062,6.2,6.3,0.08,0.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202102,SO,contact_vuln,176,indication,277462,413,NA,0.043,4.3,5.2,0.06,0.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202103,SO,contact_vuln,139,indication,277462,552,NA,0.034,3.4000000000000004,4.6,0.05,0.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202104,SO,contact_vuln,57,indication,277462,609,NA,0.016,1.6,3.9,0.02,0.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202105,SO,contact_vuln,138,indication,277462,747,NA,0.035,3.5000000000000004,3.8,0.05,0.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202106,SO,contact_vuln,23,indication,277462,770,NA,0.006,0.6,3.3000000000000003,0.01,0.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202107,SO,contact_vuln,166,indication,277462,936,NA,0.028,2.8000000000000003,3.2,0.06,0.34,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202108,SO,contact_vuln,159,indication,277462,1095,NA,0.044,4.3999999999999995,3.4000000000000004,0.06,0.39,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202109,SO,contact_vuln,74,indication,277462,1169,NA,0.018,1.7999999999999998,3.2,0.03,0.42,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202110,SO,contact_vuln,83,indication,277462,1252,NA,0.021,2.1,3.1,0.03,0.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202111,SO,contact_vuln,31,indication,277462,1283,NA,0.008,0.8,2.9000000000000004,0.01,0.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202112,SO,contact_vuln,153,indication,277462,1436,NA,0.02,2,2.8000000000000003,0.06,0.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202113,SO,contact_vuln,116,indication,277462,1552,NA,0.028,2.8000000000000003,2.8000000000000003,0.04,0.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202114,SO,contact_vuln,145,indication,277462,1697,NA,0.029,2.9000000000000004,2.8000000000000003,0.05,0.61,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202115,SO,contact_vuln,551,indication,277462,2248,NA,0.05,5,3.1,0.2,0.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202116,SO,contact_vuln,419,indication,277462,2667,NA,0.033,3.3000000000000003,3.2,0.15,0.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202117,SO,contact_vuln,749,indication,277462,3416,NA,0.071,7.1,3.5999999999999996,0.27,1.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202118,SO,contact_vuln,3104,indication,277462,6520,NA,0.242,24.2,6,1.12,2.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202119,SO,contact_vuln,2356,indication,277462,8876,NA,0.176,17.599999999999998,7.3,0.85,3.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202120,SO,contact_vuln,2234,indication,277462,11110,NA,0.132,13.200000000000001,8,0.81,4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202121,SO,contact_vuln,1359,indication,277462,12469,NA,0.086,8.6,8.1,0.49,4.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202122,SO,contact_vuln,2701,indication,277462,15170,NA,0.136,13.600000000000001,8.7,0.97,5.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202123,SO,contact_vuln,4407,indication,277462,19577,NA,0.187,18.7,9.9,1.59,7.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202124,SO,contact_vuln,2535,indication,277462,22112,NA,0.114,11.4,10.100000000000001,0.91,7.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202125,SO,contact_vuln,1515,indication,277462,23627,NA,0.093,9.3,10,0.55,8.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202126,SO,contact_vuln,924,indication,277462,24551,NA,0.079,7.9,9.9,0.33,8.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202127,SO,contact_vuln,1697,indication,277462,26248,NA,0.095,9.5,9.9,0.61,9.46,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202128,SO,contact_vuln,1371,indication,277462,27619,NA,0.106,10.6,9.9,0.49,9.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202129,SO,contact_vuln,1361,indication,277462,28980,NA,0.134,13.4,10,0.49,10.44,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202130,SO,contact_vuln,81,indication,277462,29061,NA,0.056,5.6000000000000005,10,0.03,10.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202131,SO,contact_vuln,283,indication,277462,29344,NA,0.087,8.7,10,0.1,10.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202132,SO,contact_vuln,238,indication,277462,29582,NA,0.064,6.4,10,0.09,10.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202133,SO,contact_vuln,292,indication,277462,29874,NA,0.062,6.2,9.9,0.11,10.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202134,SO,contact_vuln,155,indication,277462,30029,NA,0.058,5.800000000000001,9.9,0.06,10.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202135,SO,contact_vuln,263,indication,277462,30292,NA,0.063,6.3,9.8,0.09,10.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202136,SO,contact_vuln,481,indication,277462,30773,NA,0.064,6.4,9.700000000000001,0.17,11.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202137,SO,contact_vuln,434,indication,277462,31207,NA,0.059,5.8999999999999995,9.700000000000001,0.16,11.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202138,SO,contact_vuln,290,indication,277462,31497,NA,0.055,5.5,9.6,0.1,11.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202139,SO,contact_vuln,260,indication,277462,31757,NA,0.054,5.4,9.5,0.09,11.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202140,SO,contact_vuln,367,indication,277462,32124,NA,0.059,5.8999999999999995,9.5,0.13,11.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202141,SO,contact_vuln,307,indication,277462,32431,NA,0.053,5.3,9.4,0.11,11.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202142,SO,contact_vuln,185,indication,277462,32616,NA,0.046,4.6,9.3,0.07,11.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202143,SO,contact_vuln,154,indication,277462,32770,NA,0.042,4.2,9.3,0.06,11.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202144,SO,contact_vuln,82,indication,277462,32852,NA,0.043,4.3,9.3,0.03,11.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202145,SO,contact_vuln,96,indication,277462,32948,NA,0.037,3.6999999999999997,9.2,0.03,11.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202146,SO,contact_vuln,255,indication,277462,33203,NA,0.036,3.5999999999999996,9.1,0.09,11.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202147,SO,contact_vuln,299,indication,277462,33502,NA,0.036,3.5999999999999996,9,0.11,12.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202148,SO,contact_vuln,339,indication,277462,33841,NA,0.033,3.3000000000000003,8.799999999999999,0.12,12.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202149,SO,contact_vuln,841,indication,277462,34682,NA,0.072,7.199999999999999,8.799999999999999,0.3,12.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202150,SO,contact_vuln,1088,indication,277462,35770,NA,0.069,6.9,8.7,0.39,12.89,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202151,SO,contact_vuln,951,indication,277462,36721,NA,0.082,8.200000000000001,8.7,0.34,13.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202152,SO,contact_vuln,750,indication,277462,37471,NA,0.082,8.200000000000001,8.7,0.27,13.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202201,SO,contact_vuln,1038,indication,277462,38509,NA,0.076,7.6,8.7,0.37,13.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202202,SO,contact_vuln,1130,indication,277462,39639,NA,0.069,6.9,8.6,0.41,14.29,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202203,SO,contact_vuln,593,indication,277462,40232,NA,0.054,5.4,8.5,0.21,14.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202204,SO,contact_vuln,280,indication,277462,40512,NA,0.044,4.3999999999999995,8.5,0.1,14.6,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202205,SO,contact_vuln,108,indication,277462,40620,NA,0.034,3.4000000000000004,8.4,0.04,14.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202206,SO,contact_vuln,86,indication,277462,40706,NA,0.037,3.6999999999999997,8.4,0.03,14.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202207,SO,contact_vuln,52,indication,277462,40758,NA,0.028,2.8000000000000003,8.4,0.02,14.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202208,SO,contact_vuln,28,indication,277462,40786,NA,0.032,3.2,8.4,0.01,14.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202209,SO,contact_vuln,18,indication,277462,40804,NA,0.039,3.9,8.4,0.01,14.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202210,SO,contact_vuln,13,indication,277462,40817,NA,0.039,3.9,8.4,0,14.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202211,SO,contact_vuln,13,indication,277462,40830,NA,0.033,3.3000000000000003,8.4,0,14.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202212,SO,contact_vuln,10,indication,277462,40840,NA,0.031,3.1,8.4,0,14.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202213,SO,contact_vuln,10,indication,277462,40850,NA,0.036,3.5999999999999996,8.4,0,14.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,SO,contact_vuln,17,indication,277462,40867,NA,0.062,6.2,8.4,0.01,14.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,SO,contact_vuln,3,indication,277462,40870,NA,0.023,2.3,8.4,0,14.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,SO,contact_vuln,3,indication,277462,40873,NA,0.015,1.5,8.4,0,14.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,SO,contact_vuln,10,indication,277462,40883,NA,0.053,5.3,8.4,0,14.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,SO,contact_vuln,11,indication,277462,40894,NA,0.062,6.2,8.4,0,14.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,SO,contact_vuln,4,indication,277462,40898,NA,0.022,2.1999999999999997,8.3,0,14.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,SO,contact_vuln,10,indication,277462,40908,NA,0.044,4.3999999999999995,8.3,0,14.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202221,SO,contact_vuln,4,indication,277462,40912,NA,0.044,4.3999999999999995,8.3,0,14.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202222,SO,contact_vuln,11,indication,277462,40923,NA,0.05,5,8.3,0,14.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202223,SO,contact_vuln,6,indication,277462,40929,NA,0.03,3,8.3,0,14.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202224,SO,contact_vuln,4,indication,277462,40933,NA,0.028,2.8000000000000003,8.3,0,14.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202225,SO,contact_vuln,27,indication,277462,40960,NA,0.073,7.3,8.3,0.01,14.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202226,SO,contact_vuln,22,indication,277462,40982,NA,0.069,6.9,8.3,0.01,14.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202227,SO,contact_vuln,8,indication,277462,40990,NA,0.039,3.9,8.3,0,14.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202228,SO,contact_vuln,18,indication,277462,41008,NA,0.021,2.1,8.3,0.01,14.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202229,SO,contact_vuln,13,indication,277462,41021,NA,0.02,2,8.3,0,14.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202230,SO,contact_vuln,6,indication,277462,41027,NA,0.011,1.0999999999999999,8.3,0,14.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202231,SO,contact_vuln,9,indication,277462,41036,NA,0.013,1.3,8.3,0,14.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202232,SO,contact_vuln,17,indication,277462,41053,NA,0.015,1.5,8.3,0.01,14.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202233,SO,contact_vuln,20,indication,277462,41073,NA,0.02,2,8.3,0.01,14.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202234,SO,contact_vuln,23,indication,277462,41096,NA,0.03,3,8.3,0.01,14.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202235,SO,contact_vuln,2,indication,277462,41098,NA,0.007,0.7000000000000001,8.3,0,14.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202236,SO,contact_vuln,24,indication,277462,41122,NA,0.057,5.7,8.3,0.01,14.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202237,SO,contact_vuln,18,indication,277462,41140,NA,0.055,5.5,8.3,0.01,14.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202238,SO,contact_vuln,18,indication,277462,41158,NA,0.047,4.7,8.3,0.01,14.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202052,SO,contact_comm,0,indication,277462,0,NA,NA,NA,NA,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202053,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202101,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202102,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202103,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202104,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202105,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202106,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202107,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202108,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202109,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202110,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202111,SO,contact_comm,0,indication,277462,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202112,SO,contact_comm,2,indication,277462,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202113,SO,contact_comm,0,indication,277462,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202114,SO,contact_comm,0,indication,277462,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202115,SO,contact_comm,14,indication,277462,16,NA,0.001,0.1,0,0.01,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202116,SO,contact_comm,1,indication,277462,17,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202117,SO,contact_comm,4,indication,277462,21,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202118,SO,contact_comm,4,indication,277462,25,NA,0,0,0,0,0.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202119,SO,contact_comm,17,indication,277462,42,NA,0.001,0.1,0,0.01,0.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202120,SO,contact_comm,8,indication,277462,50,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202121,SO,contact_comm,13,indication,277462,63,NA,0.001,0.1,0,0,0.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202122,SO,contact_comm,6,indication,277462,69,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202123,SO,contact_comm,7,indication,277462,76,NA,0,0,0,0,0.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202124,SO,contact_comm,9,indication,277462,85,NA,0,0,0,0,0.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202125,SO,contact_comm,14,indication,277462,99,NA,0.001,0.1,0,0.01,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202126,SO,contact_comm,4,indication,277462,103,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202127,SO,contact_comm,4,indication,277462,107,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202128,SO,contact_comm,3,indication,277462,110,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202129,SO,contact_comm,1,indication,277462,111,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202130,SO,contact_comm,2,indication,277462,113,NA,0.001,0.1,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202131,SO,contact_comm,1,indication,277462,114,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202132,SO,contact_comm,1,indication,277462,115,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202133,SO,contact_comm,0,indication,277462,115,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202134,SO,contact_comm,0,indication,277462,115,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202135,SO,contact_comm,1,indication,277462,116,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202136,SO,contact_comm,2,indication,277462,118,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202137,SO,contact_comm,3,indication,277462,121,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202138,SO,contact_comm,0,indication,277462,121,NA,0,0,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202139,SO,contact_comm,3,indication,277462,124,NA,0.001,0.1,0,0,0.04,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202140,SO,contact_comm,1,indication,277462,125,NA,0,0,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202141,SO,contact_comm,4,indication,277462,129,NA,0.001,0.1,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202142,SO,contact_comm,3,indication,277462,132,NA,0.001,0.1,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202143,SO,contact_comm,3,indication,277462,135,NA,0.001,0.1,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202144,SO,contact_comm,1,indication,277462,136,NA,0.001,0.1,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202145,SO,contact_comm,2,indication,277462,138,NA,0.001,0.1,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202146,SO,contact_comm,1,indication,277462,139,NA,0,0,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202147,SO,contact_comm,3,indication,277462,142,NA,0,0,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202148,SO,contact_comm,2,indication,277462,144,NA,0,0,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202149,SO,contact_comm,1,indication,277462,145,NA,0,0,0,0,0.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202150,SO,contact_comm,44,indication,277462,189,NA,0.003,0.3,0,0.02,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202151,SO,contact_comm,7,indication,277462,196,NA,0.001,0.1,0,0,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202152,SO,contact_comm,3,indication,277462,199,NA,0,0,0,0,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202201,SO,contact_comm,6,indication,277462,205,NA,0,0,0,0,0.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202202,SO,contact_comm,8,indication,277462,213,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202203,SO,contact_comm,0,indication,277462,213,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202204,SO,contact_comm,1,indication,277462,214,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202205,SO,contact_comm,2,indication,277462,216,NA,0.001,0.1,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202206,SO,contact_comm,1,indication,277462,217,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202207,SO,contact_comm,2,indication,277462,219,NA,0.001,0.1,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202208,SO,contact_comm,1,indication,277462,220,NA,0.001,0.1,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202209,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202210,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202211,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202212,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202213,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202214,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202215,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202216,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202217,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202218,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202219,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202220,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202221,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202222,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202223,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202224,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202225,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202226,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202227,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202228,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
202229,SO,contact_comm,0,indication,277462,220,NA,0,0,0,0,0.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed
