sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
unknown,UR,202141,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,0,NA,NA,0
unknown,VD,202141,0,TRUE,53,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,0,NA,NA,0
unknown,VS,202141,0,TRUE,6,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,0,NA,NA,0
unknown,ZG,202141,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,0,NA,NA,0
unknown,ZH,202141,1,TRUE,43,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-41,1,NA,NA,0.1
male,AG,202142,245,TRUE,29852,0.471,47.099999999999994,353433,69.32,8446.3,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,51,14.43,26.3,-4.500000000000007
male,AI,202142,42,TRUE,943,0.568,56.8,8389,500.66,11240.91,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,24,286.09,133.3,10.599999999999994
male,AR,202142,94,TRUE,2577,0.534,53.400000000000006,27993,335.8,9205.87,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,43,153.61,84.3,7.500000000000007
male,BE,202142,388,TRUE,39580,0.461,46.1,514609,75.4,7691.28,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,121,23.52,45.3,-1.499999999999993
male,BL,202142,95,TRUE,11604,0.419,41.9,143638,66.14,8078.64,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,17,11.84,21.8,-8.700000000000003
male,BS,202142,77,TRUE,8357,0.513,51.300000000000004,95406,80.71,8759.41,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,39,40.88,102.6,6.100000000000001
male,FL,202142,14,TRUE,1770,0.359,35.9,19368,72.28,9138.79,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-4,-20.66,-22.2,-17.000000000000007
male,FR,202142,178,TRUE,17883,0.49,49,165058,107.84,10834.37,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,46,27.87,34.8,-0.29999999999999716
male,GE,202142,242,TRUE,34710,0.45,45,246918,98.01,14057.3,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,34,13.77,16.3,-3.1000000000000014
male,GL,202142,24,TRUE,1977,0.414,41.4,20812,115.32,9499.33,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,9,43.25,60,-8.600000000000001
male,GR,202142,113,TRUE,8572,0.443,44.3,101045,111.83,8483.35,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,41,40.57,56.9,0.3999999999999986
male,JU,202142,17,TRUE,3931,0.405,40.5,36522,46.55,10763.38,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,8,21.91,88.9,7.199999999999996
male,LU,202142,199,TRUE,18627,0.445,44.5,209465,95,8892.66,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-63,-30.08,-24,-6.800000000000004
male,NE,202142,59,TRUE,9582,0.496,49.6,86394,68.29,11091.05,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-3,-3.47,-4.8,1.2000000000000028
male,NW,202142,38,TRUE,1694,0.514,51.4,22488,168.98,7532.91,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-9,-40.02,-19.1,-0.20000000000000284
male,OW,202142,52,TRUE,1799,0.433,43.3,19454,267.3,9247.46,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,14,71.97,36.8,7.799999999999997
male,SG,202142,567,TRUE,27244,0.499,49.9,260651,217.53,10452.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,263,100.9,86.5,4.199999999999996
male,SH,202142,43,TRUE,3209,0.551,55.1,41608,103.35,7712.46,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,21,50.48,95.5,14.400000000000006
male,SO,202142,94,TRUE,11455,0.475,47.5,140047,67.12,8179.4,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,56,39.99,147.4,6.200000000000003
male,SZ,202142,165,TRUE,8130,0.491,49.1,84061,196.29,9671.55,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,55,65.43,50,3.299999999999997
male,TG,202142,172,TRUE,12389,0.497,49.7,144147,119.32,8594.7,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,58,40.23,50.9,0.30000000000000426
male,TI,202142,68,TRUE,17510,0.486,48.6,171449,39.66,10212.95,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,18,10.5,36,6.900000000000006
male,UR,202142,25,TRUE,2012,0.472,47.199999999999996,18844,132.67,10677.14,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-4,-21.23,-13.8,-0.30000000000000426
male,VD,202142,328,TRUE,46630,0.491,49.1,404311,81.13,11533.2,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,53,13.11,19.3,3.6000000000000014
male,VS,202142,146,TRUE,20692,0.521,52.1,175475,83.2,11791.99,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,28,15.95,23.7,5.5
male,ZG,202142,95,TRUE,5476,0.543,54.300000000000004,65741,144.51,8329.66,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,47,71.5,97.9,-2.79999999999999
male,ZH,202142,660,TRUE,70779,0.515,51.5,780245,84.59,9071.38,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,226,28.97,52.1,5
female,AG,202142,275,TRUE,30612,0.529,52.900000000000006,349653,78.65,8754.97,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,93,26.6,51.1,4.500000000000007
female,AI,202142,32,TRUE,930,0.432,43.2,7971,401.46,11667.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,11,138,52.4,-10.600000000000001
female,AR,202142,82,TRUE,2802,0.466,46.6,27592,297.19,10155.12,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,22,79.74,36.7,-7.5
female,BE,202142,454,TRUE,42547,0.539,53.900000000000006,532864,85.2,7984.59,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,160,30.03,54.4,1.5
female,BL,202142,132,TRUE,11720,0.581,58.099999999999994,149179,88.48,7856.33,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,57,38.2,76,9.399999999999999
female,BS,202142,73,TRUE,8754,0.487,48.699999999999996,100630,72.54,8699.2,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,28,27.82,62.2,-4.900000000000006
female,FL,202142,25,TRUE,1877,0.641,64.1,19687,126.99,9534.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,9,45.72,56.2,17
female,FR,202142,185,TRUE,19660,0.51,51,164751,112.29,11933.16,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,49,29.74,36,0.29999999999999716
female,GE,202142,296,TRUE,39491,0.55,55.00000000000001,262530,112.75,15042.47,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,72,27.43,32.1,3.1000000000000085
female,GL,202142,34,TRUE,2219,0.586,58.599999999999994,20378,166.85,10889.19,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,19,93.24,126.7,8.599999999999994
female,GR,202142,142,TRUE,8549,0.557,55.7,100331,141.53,8520.8,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,50,49.83,54.3,-0.4000000000000057
female,JU,202142,25,TRUE,4642,0.595,59.5,37276,67.07,12453.05,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,7,18.78,38.9,-7.200000000000003
female,LU,202142,248,TRUE,19625,0.555,55.50000000000001,210861,117.61,9307.08,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-1,-0.48,-0.4,6.800000000000011
female,NE,202142,60,TRUE,10878,0.504,50.4,89772,66.84,12117.36,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-6,-6.68,-9.1,-1.2000000000000028
female,NW,202142,36,TRUE,1793,0.486,48.6,21406,168.18,8376.16,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-8,-37.37,-18.2,0.20000000000000284
female,OW,202142,68,TRUE,1942,0.567,56.699999999999996,18981,358.25,10231.28,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-1,-5.27,-1.4,-7.800000000000004
female,SG,202142,567,TRUE,29091,0.499,49.9,258594,219.26,11249.68,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,206,79.66,57.1,-4.400000000000006
female,SH,202142,35,TRUE,3289,0.449,44.9,42387,82.57,7759.45,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,3,7.08,9.4,-14.399999999999999
female,SO,202142,104,TRUE,11803,0.525,52.5,140198,74.18,8418.81,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,50,35.66,92.6,-6.199999999999996
female,SZ,202142,171,TRUE,8279,0.509,50.9,79628,214.75,10397.1,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,41,51.49,31.5,-3.3000000000000043
female,TG,202142,173,TRUE,13069,0.5,50,141817,121.99,9215.4,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,56,39.49,47.9,-0.6000000000000014
female,TI,202142,72,TRUE,18869,0.514,51.4,180732,39.84,10440.32,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,2,1.11,2.9,-6.899999999999999
female,UR,202142,28,TRUE,2069,0.528,52.800000000000004,18203,153.82,11366.26,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-4,-21.98,-12.5,0.30000000000000426
female,VD,202142,340,TRUE,51213,0.509,50.9,418657,81.21,12232.69,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,11,2.63,3.3,-3.6000000000000085
female,VS,202142,134,TRUE,22834,0.479,47.9,177734,75.39,12847.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-1,-0.57,-0.7,-5.500000000000007
female,ZG,202142,80,TRUE,5250,0.457,45.7,64046,124.91,8197.23,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,44,68.7,122.2,2.8000000000000043
female,ZH,202142,619,TRUE,73201,0.483,48.3,784417,78.91,9331.9,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,120,15.3,24,-5.1000000000000085
unknown,AG,202142,0,TRUE,13,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,AI,202142,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,AR,202142,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,BE,202142,0,TRUE,44,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,BL,202142,0,TRUE,3,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-1,NA,-100,-0.6
unknown,BS,202142,0,TRUE,32,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,-1,NA,-100,-1.2
unknown,FL,202142,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,FR,202142,0,TRUE,5,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,GE,202142,0,TRUE,12,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,GL,202142,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,GR,202142,0,TRUE,4,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,JU,202142,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,LU,202142,0,TRUE,3,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,NE,202142,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,NW,202142,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,OW,202142,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,SG,202142,2,TRUE,12,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,2,NA,NA,0.2
unknown,SH,202142,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,SO,202142,0,TRUE,10,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,SZ,202142,0,TRUE,5,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,TG,202142,1,TRUE,4,0.003,0.3,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,1,NA,NA,0.3
unknown,TI,202142,0,TRUE,2,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,UR,202142,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,VD,202142,0,TRUE,53,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,VS,202142,0,TRUE,6,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,ZG,202142,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,0,NA,NA,0
unknown,ZH,202142,2,TRUE,45,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-42,1,NA,100,0.1
male,AG,202143,353,TRUE,30205,0.465,46.5,353433,99.88,8546.17,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,108,30.56,44.1,-0.5999999999999943
male,AI,202143,39,TRUE,982,0.47,47,8389,464.89,11705.81,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-3,-35.77,-7.1,-9.799999999999997
male,AR,202143,94,TRUE,2671,0.477,47.699999999999996,27993,335.8,9541.67,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,0,0,-5.70000000000001
male,BE,202143,626,TRUE,40206,0.486,48.6,514609,121.65,7812.92,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,238,46.25,61.3,2.5
male,BL,202143,185,TRUE,11789,0.474,47.4,143638,128.8,8207.44,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,90,62.66,94.7,5.5
male,BS,202143,110,TRUE,8467,0.48,48,95406,115.3,8874.7,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,33,34.59,42.9,-3.3000000000000043
male,FL,202143,21,TRUE,1791,0.467,46.7,19368,108.43,9247.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,7,36.15,50,10.800000000000004
male,FR,202143,154,TRUE,18037,0.453,45.300000000000004,165058,93.3,10927.67,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-24,-14.54,-13.5,-3.6999999999999957
male,GE,202143,259,TRUE,34969,0.457,45.7,246918,104.89,14162.19,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,17,6.88,7,0.7000000000000028
male,GL,202143,44,TRUE,2021,0.657,65.7,20812,211.42,9710.74,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,20,96.1,83.3,24.300000000000004
male,GR,202143,224,TRUE,8796,0.51,51,101045,221.68,8705.03,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,111,109.85,98.2,6.700000000000003
male,JU,202143,16,TRUE,3947,0.421,42.1,36522,43.81,10807.18,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-1,-2.74,-5.9,1.6000000000000014
male,LU,202143,293,TRUE,18920,0.496,49.6,209465,139.88,9032.54,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,94,44.88,47.2,5.100000000000001
male,NE,202143,56,TRUE,9638,0.415,41.5,86394,64.82,11155.87,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-3,-3.47,-5.1,-8.100000000000001
male,NW,202143,94,TRUE,1788,0.492,49.2,22488,418,7950.91,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,56,249.02,147.4,-2.1999999999999957
male,OW,202143,50,TRUE,1849,0.549,54.900000000000006,19454,257.02,9504.47,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-2,-10.28,-3.8,11.600000000000009
male,SG,202143,659,TRUE,27903,0.491,49.1,260651,252.83,10705.12,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,92,35.3,16.2,-0.7999999999999972
male,SH,202143,61,TRUE,3270,0.513,51.300000000000004,41608,146.61,7859.07,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,18,43.26,41.9,-3.799999999999997
male,SO,202143,140,TRUE,11595,0.528,52.800000000000004,140047,99.97,8279.36,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,46,32.85,48.9,5.300000000000004
male,SZ,202143,252,TRUE,8382,0.47,47,84061,299.78,9971.33,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,87,103.49,52.7,-2.1000000000000014
male,TG,202143,265,TRUE,12654,0.504,50.4,144147,183.84,8778.54,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,93,64.52,54.1,0.6999999999999957
male,TI,202143,74,TRUE,17584,0.474,47.4,171449,43.16,10256.11,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,6,3.5,8.8,-1.2000000000000028
male,UR,202143,28,TRUE,2040,0.491,49.1,18844,148.59,10825.73,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,3,15.92,12,1.9000000000000057
male,VD,202143,361,TRUE,46991,0.507,50.7,404311,89.29,11622.49,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,33,8.16,10.1,1.6000000000000014
male,VS,202143,190,TRUE,20882,0.54,54,175475,108.28,11900.27,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,44,25.08,30.1,1.8999999999999986
male,ZG,202143,104,TRUE,5580,0.531,53.1,65741,158.2,8487.85,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,9,13.69,9.5,-1.2000000000000028
male,ZH,202143,887,TRUE,71666,0.474,47.4,780245,113.68,9185.06,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,227,29.09,34.4,-4.100000000000001
female,AG,202143,405,TRUE,31017,0.534,53.400000000000006,349653,115.83,8870.79,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,130,37.18,47.3,0.5
female,AI,202143,44,TRUE,974,0.53,53,7971,552,12219.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,12,150.54,37.5,9.799999999999997
female,AR,202143,103,TRUE,2905,0.523,52.300000000000004,27592,373.3,10528.41,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,21,76.11,25.6,5.700000000000003
female,BE,202143,662,TRUE,43209,0.514,51.4,532864,124.23,8108.82,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,208,39.03,45.8,-2.500000000000007
female,BL,202143,205,TRUE,11925,0.526,52.6,149179,137.42,7993.75,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,73,48.94,55.3,-5.499999999999993
female,BS,202143,119,TRUE,8873,0.52,52,100630,118.25,8817.45,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,46,45.71,63,3.3000000000000043
female,FL,202143,24,TRUE,1901,0.533,53.300000000000004,19687,121.91,9656.12,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-1,-5.08,-4,-10.79999999999999
female,FR,202143,186,TRUE,19846,0.547,54.7,164751,112.9,12046.06,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1,0.61,0.5,3.700000000000003
female,GE,202143,308,TRUE,39799,0.543,54.300000000000004,262530,117.32,15159.79,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,12,4.57,4.1,-0.7000000000000028
female,GL,202143,23,TRUE,2242,0.343,34.300000000000004,20378,112.87,11002.06,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-11,-53.98,-32.4,-24.29999999999999
female,GR,202143,214,TRUE,8763,0.487,48.699999999999996,100331,213.29,8734.09,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,72,71.76,50.7,-7.000000000000007
female,JU,202143,22,TRUE,4664,0.579,57.9,37276,59.02,12512.07,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-3,-8.05,-12,-1.6000000000000014
female,LU,202143,297,TRUE,19922,0.503,50.3,210861,140.85,9447.93,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,49,23.24,19.8,-5.20000000000001
female,NE,202143,79,TRUE,10957,0.585,58.5,89772,88,12205.36,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,19,21.16,31.7,8.100000000000001
female,NW,202143,97,TRUE,1890,0.508,50.8,21406,453.14,8829.3,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,61,284.96,169.4,2.1999999999999957
female,OW,202143,41,TRUE,1983,0.451,45.1,18981,216.01,10447.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-27,-142.24,-39.7,-11.599999999999994
female,SG,202143,683,TRUE,29774,0.509,50.9,258594,264.12,11513.8,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,116,44.86,20.5,1
female,SH,202143,58,TRUE,3347,0.487,48.699999999999996,42387,136.83,7896.29,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,23,54.26,65.7,3.799999999999997
female,SO,202143,125,TRUE,11928,0.472,47.199999999999996,140198,89.16,8507.97,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,21,14.98,20.2,-5.300000000000004
female,SZ,202143,284,TRUE,8563,0.53,53,79628,356.66,10753.75,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,113,141.91,66.1,2.1000000000000014
female,TG,202143,261,TRUE,13330,0.496,49.6,141817,184.04,9399.44,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,88,62.05,50.9,-0.3999999999999986
female,TI,202143,81,TRUE,18950,0.519,51.9,180732,44.82,10485.14,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,9,4.98,12.5,0.5
female,UR,202143,29,TRUE,2098,0.509,50.9,18203,159.31,11525.57,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1,5.49,3.6,-1.9000000000000057
female,VD,202143,351,TRUE,51564,0.493,49.3,418657,83.84,12316.53,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,11,2.63,3.2,-1.6000000000000014
female,VS,202143,162,TRUE,22996,0.46,46,177734,91.15,12938.44,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,28,15.76,20.9,-1.8999999999999986
female,ZG,202143,92,TRUE,5342,0.469,46.9,64046,143.65,8340.88,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,12,18.74,15,1.1999999999999957
female,ZH,202143,983,TRUE,74184,0.526,52.6,784417,125.32,9457.21,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,364,46.41,58.8,4.300000000000004
unknown,AG,202143,1,TRUE,14,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1,NA,NA,0.1
unknown,AI,202143,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,AR,202143,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,BE,202143,0,TRUE,44,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,BL,202143,0,TRUE,3,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,BS,202143,0,TRUE,32,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,FL,202143,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,FR,202143,0,TRUE,5,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,GE,202143,0,TRUE,12,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,GL,202143,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,GR,202143,1,TRUE,5,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1,NA,NA,0.2
unknown,JU,202143,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,LU,202143,1,TRUE,4,0.002,0.2,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,1,NA,NA,0.2
unknown,NE,202143,0,TRUE,1,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,NW,202143,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,OW,202143,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,SG,202143,1,TRUE,13,0.001,0.1,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,-1,NA,-50,-0.1
unknown,SH,202143,0,TRUE,0,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
unknown,SO,202143,0,TRUE,10,0,0,NA,NA,NA,COVID19Cases,sex,2023-11-28_06-00-38,isoweek,2021-43,0,NA,NA,0
