date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,version,timeframe_all,age_group_type,prct,prctSumTotal
202321,60 - 69,unknown,4,597,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,80,66.26
202321,60 - 69,vaccinated,1,200,845065,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202321,60 - 69,vaccinated_last_6mo,0,35,40912,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,3.88
202321,60 - 69,vaccinated_older_6mo,1,165,804153,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,20,18.31
202322,60 - 69,not_vaccinated,1,105,151136,0.66,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,100,11.64
202322,60 - 69,unknown,0,597,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,66.19
202322,60 - 69,vaccinated,0,200,845065,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202322,60 - 69,vaccinated_last_6mo,0,35,31244,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,3.88
202322,60 - 69,vaccinated_older_6mo,0,165,813821,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,18.29
202323,60 - 69,not_vaccinated,0,105,151134,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,11.62
202323,60 - 69,unknown,2,599,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,100,66.26
202323,60 - 69,vaccinated,0,200,845067,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202323,60 - 69,vaccinated_last_6mo,0,35,23401,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,3.87
202323,60 - 69,vaccinated_older_6mo,0,165,821666,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,18.25
202324,60 - 69,not_vaccinated,0,105,151134,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,11.6
202324,60 - 69,unknown,0,599,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,66.19
202324,60 - 69,vaccinated,1,201,845067,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202324,60 - 69,vaccinated_last_6mo,0,35,16540,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,3.87
202324,60 - 69,vaccinated_older_6mo,1,166,828527,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,100,18.34
202325,60 - 69,not_vaccinated,1,106,151134,0.66,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,33.33,11.67
202325,60 - 69,unknown,1,600,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,33.33,66.08
202325,60 - 69,vaccinated,1,202,845067,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202325,60 - 69,vaccinated_last_6mo,0,35,12983,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,3.85
202325,60 - 69,vaccinated_older_6mo,1,167,832084,0.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,33.33,18.39
202326,60 - 69,not_vaccinated,0,106,151133,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,11.67
202326,60 - 69,unknown,0,600,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,66.08
202326,60 - 69,vaccinated,0,202,845068,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,NA
202326,60 - 69,vaccinated_last_6mo,0,35,11791,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,3.85
202326,60 - 69,vaccinated_older_6mo,0,167,833277,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,FALSE,age_group_AKL10,NA,18.39
202236,70 - 79,not_vaccinated,6,6,70453,8.52,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,11.11,11.11
202236,70 - 79,unknown,42,42,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,77.78,77.78
202236,70 - 79,vaccinated,6,6,677442,0.89,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202236,70 - 79,vaccinated_last_6mo,1,1,38219,2.62,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,1.85,1.85
202236,70 - 79,vaccinated_older_6mo,5,5,639223,0.78,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,9.26,9.26
202237,70 - 79,not_vaccinated,6,12,70443,8.52,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,12.77,11.88
202237,70 - 79,unknown,32,74,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,68.09,73.27
202237,70 - 79,vaccinated,9,15,677452,1.33,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202237,70 - 79,vaccinated_last_6mo,0,1,38589,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,0.99
202237,70 - 79,vaccinated_older_6mo,9,14,638863,1.41,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,19.15,13.86
202238,70 - 79,not_vaccinated,10,22,70436,14.2,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,12.66,12.22
202238,70 - 79,unknown,53,127,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,67.09,70.56
202238,70 - 79,vaccinated,16,31,677459,2.36,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202238,70 - 79,vaccinated_last_6mo,3,4,38754,7.74,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,3.8,2.22
202238,70 - 79,vaccinated_older_6mo,13,27,638705,2.04,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,16.46,15
202239,70 - 79,not_vaccinated,10,32,70433,14.2,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,9.26,11.11
202239,70 - 79,unknown,76,203,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,70.37,70.49
202239,70 - 79,vaccinated,22,53,677462,3.25,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202239,70 - 79,vaccinated_last_6mo,2,6,38865,5.15,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,1.85,2.08
202239,70 - 79,vaccinated_older_6mo,20,47,638597,3.13,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,18.52,16.32
202240,70 - 79,not_vaccinated,14,46,70424,19.88,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,10.14,10.8
202240,70 - 79,unknown,85,288,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,61.59,67.61
202240,70 - 79,vaccinated,39,92,677471,5.76,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202240,70 - 79,vaccinated_last_6mo,4,10,39041,10.25,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,2.9,2.35
202240,70 - 79,vaccinated_older_6mo,35,82,638430,5.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,25.36,19.25
202241,70 - 79,not_vaccinated,14,60,70405,19.88,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,9.46,10.45
202241,70 - 79,unknown,105,393,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,70.95,68.47
202241,70 - 79,vaccinated,29,121,677490,4.28,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202241,70 - 79,vaccinated_last_6mo,4,14,76342,5.24,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,2.7,2.44
202241,70 - 79,vaccinated_older_6mo,25,107,601148,4.16,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,16.89,18.64
202242,70 - 79,not_vaccinated,18,78,70372,25.58,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,13.95,11.1
202242,70 - 79,unknown,78,471,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,60.47,67
202242,70 - 79,vaccinated,33,154,677523,4.87,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202242,70 - 79,vaccinated_last_6mo,3,17,113965,2.63,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,2.33,2.42
202242,70 - 79,vaccinated_older_6mo,30,137,563558,5.32,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,23.26,19.49
202243,70 - 79,not_vaccinated,15,93,70340,21.32,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,14.02,11.48
202243,70 - 79,unknown,65,536,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,60.75,66.17
202243,70 - 79,vaccinated,27,181,677555,3.98,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202243,70 - 79,vaccinated_last_6mo,7,24,151622,4.62,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,6.54,2.96
202243,70 - 79,vaccinated_older_6mo,20,157,525933,3.8,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,18.69,19.38
202244,70 - 79,not_vaccinated,12,105,70320,17.06,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,15,11.8
202244,70 - 79,unknown,53,589,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,66.25,66.18
202244,70 - 79,vaccinated,15,196,677575,2.21,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202244,70 - 79,vaccinated_last_6mo,5,29,180865,2.76,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,6.25,3.26
202244,70 - 79,vaccinated_older_6mo,10,167,496710,2.01,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,12.5,18.76
202245,70 - 79,not_vaccinated,12,117,70301,17.07,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,12.5,11.87
202245,70 - 79,unknown,63,652,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,65.62,66.13
202245,70 - 79,vaccinated,21,217,677594,3.1,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202245,70 - 79,vaccinated_last_6mo,1,30,205214,0.49,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,1.04,3.04
202245,70 - 79,vaccinated_older_6mo,20,187,472380,4.23,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,20.83,18.97
202246,70 - 79,not_vaccinated,5,122,70286,7.11,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,5,11.23
202246,70 - 79,unknown,68,720,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,68,66.3
202246,70 - 79,vaccinated,27,244,677609,3.98,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202246,70 - 79,vaccinated_last_6mo,5,35,224870,2.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,5,3.22
202246,70 - 79,vaccinated_older_6mo,22,209,452739,4.86,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,22,19.24
202247,70 - 79,not_vaccinated,6,128,70269,8.54,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,7.14,10.94
202247,70 - 79,unknown,57,777,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,67.86,66.41
202247,70 - 79,vaccinated,21,265,677626,3.1,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202247,70 - 79,vaccinated_last_6mo,4,39,238927,1.67,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,4.76,3.33
202247,70 - 79,vaccinated_older_6mo,17,226,438699,3.88,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,20.24,19.32
202248,70 - 79,not_vaccinated,9,137,70255,12.81,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,10.98,10.94
202248,70 - 79,unknown,49,826,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,59.76,65.97
202248,70 - 79,vaccinated,24,289,677640,3.54,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202248,70 - 79,vaccinated_last_6mo,7,46,250046,2.8,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,8.54,3.67
202248,70 - 79,vaccinated_older_6mo,17,243,427594,3.98,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,20.73,19.41
202249,70 - 79,not_vaccinated,12,149,70240,17.08,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,12.5,11.05
202249,70 - 79,unknown,63,889,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,65.62,65.95
202249,70 - 79,vaccinated,21,310,677655,3.1,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202249,70 - 79,vaccinated_last_6mo,3,49,257980,1.16,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,3.12,3.64
202249,70 - 79,vaccinated_older_6mo,18,261,419675,4.29,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,18.75,19.36
202250,70 - 79,not_vaccinated,13,162,70228,18.51,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,16.05,11.34
202250,70 - 79,unknown,52,941,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,64.2,65.85
202250,70 - 79,vaccinated,16,326,677667,2.36,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202250,70 - 79,vaccinated_last_6mo,5,54,264805,1.89,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,6.17,3.78
202250,70 - 79,vaccinated_older_6mo,11,272,412862,2.66,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,13.58,19.03
202251,70 - 79,not_vaccinated,7,169,70214,9.97,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,9.21,11.23
202251,70 - 79,unknown,59,1000,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,77.63,66.45
202251,70 - 79,vaccinated,10,336,677681,1.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202251,70 - 79,vaccinated_last_6mo,2,56,267786,0.75,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,2.63,3.72
202251,70 - 79,vaccinated_older_6mo,8,280,409895,1.95,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,10.53,18.6
202252,70 - 79,not_vaccinated,5,174,70213,7.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,11.63,11.24
202252,70 - 79,unknown,32,1032,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,74.42,66.67
202252,70 - 79,vaccinated,6,342,677682,0.89,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202252,70 - 79,vaccinated_last_6mo,0,56,268076,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,3.62
202252,70 - 79,vaccinated_older_6mo,6,286,409606,1.46,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,13.95,18.48
202301,70 - 79,not_vaccinated,4,178,70210,5.7,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,9.3,11.19
202301,70 - 79,unknown,32,1064,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,74.42,66.88
202301,70 - 79,vaccinated,7,349,677685,1.03,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202301,70 - 79,vaccinated_last_6mo,2,58,268368,0.75,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,4.65,3.65
202301,70 - 79,vaccinated_older_6mo,5,291,409317,1.22,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,11.63,18.29
202302,70 - 79,not_vaccinated,2,180,70203,2.85,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,9.09,11.16
202302,70 - 79,unknown,14,1078,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,63.64,66.83
202302,70 - 79,vaccinated,6,355,677692,0.89,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202302,70 - 79,vaccinated_last_6mo,5,63,268206,1.86,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,22.73,3.91
202302,70 - 79,vaccinated_older_6mo,1,292,409486,0.24,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,4.55,18.1
202303,70 - 79,not_vaccinated,4,184,70200,5.7,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,14.29,11.21
202303,70 - 79,unknown,19,1097,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,67.86,66.85
202303,70 - 79,vaccinated,5,360,677695,0.74,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202303,70 - 79,vaccinated_last_6mo,1,64,266693,0.37,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,3.57,3.9
202303,70 - 79,vaccinated_older_6mo,4,296,411002,0.97,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,14.29,18.04
202304,70 - 79,not_vaccinated,4,188,70198,5.7,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,16,11.28
202304,70 - 79,unknown,15,1112,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,60,66.75
202304,70 - 79,vaccinated,6,366,677697,0.89,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202304,70 - 79,vaccinated_last_6mo,4,68,264583,1.51,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,16,4.08
202304,70 - 79,vaccinated_older_6mo,2,298,413114,0.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,8,17.89
202305,70 - 79,not_vaccinated,2,190,70194,2.85,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,10,11.27
202305,70 - 79,unknown,14,1126,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,70,66.79
202305,70 - 79,vaccinated,4,370,677701,0.59,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202305,70 - 79,vaccinated_last_6mo,1,69,263153,0.38,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,5,4.09
202305,70 - 79,vaccinated_older_6mo,3,301,414548,0.72,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,15,17.85
202306,70 - 79,not_vaccinated,2,192,70194,2.85,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,11.11,11.27
202306,70 - 79,unknown,15,1141,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,83.33,66.96
202306,70 - 79,vaccinated,1,371,677701,0.15,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202306,70 - 79,vaccinated_last_6mo,1,70,261151,0.38,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,5.56,4.11
202306,70 - 79,vaccinated_older_6mo,0,301,416550,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,17.66
202307,70 - 79,not_vaccinated,3,195,70191,4.27,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,6.98,11.16
202307,70 - 79,unknown,31,1172,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,72.09,67.09
202307,70 - 79,vaccinated,9,380,677704,1.33,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202307,70 - 79,vaccinated_last_6mo,2,72,258994,0.77,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,4.65,4.12
202307,70 - 79,vaccinated_older_6mo,7,308,418710,1.67,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,16.28,17.63
202308,70 - 79,not_vaccinated,2,197,70189,2.85,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,7.41,11.1
202308,70 - 79,unknown,22,1194,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,81.48,67.31
202308,70 - 79,vaccinated,3,383,677706,0.44,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202308,70 - 79,vaccinated_last_6mo,1,73,257080,0.39,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,3.7,4.11
202308,70 - 79,vaccinated_older_6mo,2,310,420626,0.48,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,7.41,17.47
202309,70 - 79,not_vaccinated,5,202,70183,7.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,11.63,11.12
202309,70 - 79,unknown,22,1216,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,51.16,66.92
202309,70 - 79,vaccinated,16,399,677712,2.36,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202309,70 - 79,vaccinated_last_6mo,5,78,255541,1.96,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,11.63,4.29
202309,70 - 79,vaccinated_older_6mo,11,321,422171,2.61,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,25.58,17.67
202310,70 - 79,not_vaccinated,6,208,70182,8.55,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,15,11.2
202310,70 - 79,unknown,25,1241,NA,NA,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,62.5,66.83
202310,70 - 79,vaccinated,9,408,677713,1.33,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,NA,NA
202310,70 - 79,vaccinated_last_6mo,0,78,254270,0,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,0,4.2
202310,70 - 79,vaccinated_older_6mo,9,330,423443,2.13,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,22.5,17.77
202311,70 - 79,not_vaccinated,5,213,70181,7.12,NA,CHFL,COVID19Hosp,vaccine,2023-07-04_06-03-02,TRUE,age_group_AKL10,13.16,11.24
